movieid,genres,tagid,timestamp
5384,Action|Adventure|Drama|Thriller,983.0,2007-06-06 07:02:39
5385,Children|Comedy,22.0,2007-07-02 16:26:55
5386,Comedy,770.0,2006-11-13 22:52:12
5386,Comedy,505.0,2008-07-17 09:25:47
5386,Comedy,505.0,2007-07-25 00:09:30
5386,Comedy,770.0,2008-06-19 11:08:34
5386,Comedy,770.0,2007-04-28 16:18:49
5386,Comedy,770.0,2008-01-02 21:26:20
5386,Comedy,770.0,2007-11-04 08:24:04
5386,Comedy,877.0,2006-03-26 21:47:31
5386,Comedy,505.0,2006-09-20 13:06:32
5386,Comedy,877.0,2007-08-07 13:28:54
5386,Comedy,770.0,2007-03-07 13:37:50
5386,Comedy,958.0,2006-01-13 12:04:38
5391,Comedy,,
5407,Sci-Fi|Thriller,45.0,2006-01-13 19:34:25
5407,Sci-Fi|Thriller,45.0,2006-01-23 19:45:43
5407,Sci-Fi|Thriller,45.0,2006-01-24 13:18:01
5407,Sci-Fi|Thriller,882.0,2006-02-07 11:20:37
5407,Sci-Fi|Thriller,852.0,2007-03-07 21:14:59
5407,Sci-Fi|Thriller,344.0,2007-02-16 15:51:26
5407,Sci-Fi|Thriller,45.0,2006-01-19 22:27:09
5407,Sci-Fi|Thriller,639.0,2007-08-10 13:00:27
5407,Sci-Fi|Thriller,45.0,2006-07-28 16:16:03
5407,Sci-Fi|Thriller,522.0,2007-08-03 16:08:17
5407,Sci-Fi|Thriller,882.0,2007-08-03 16:47:02
5407,Sci-Fi|Thriller,887.0,2007-08-10 08:31:18
5407,Sci-Fi|Thriller,522.0,2007-08-14 17:50:47
5407,Sci-Fi|Thriller,44.0,2007-08-16 22:19:13
5411,Crime|Drama|Mystery|Thriller,,
5413,Comedy|Drama|Musical,862.0,2008-08-28 06:50:17
5414,Documentary,,
5416,Drama|Thriller,339.0,2008-01-14 16:03:58
5418,Comedy|Documentary,,
5419,Drama|Romance,,
5429,Adventure|Drama|Romance,,
5432,Drama|Romance,154.0,2006-01-23 11:02:52
5432,Drama|Romance,153.0,2006-04-13 14:32:28
5433,Drama|Thriller,882.0,2007-09-03 22:51:52
5433,Drama|Thriller,782.0,2006-01-19 09:56:39
5433,Drama|Thriller,732.0,2006-09-20 00:03:06
5433,Drama|Thriller,999.0,2007-08-04 10:35:02
5433,Drama|Thriller,882.0,2007-08-13 14:03:06
5433,Drama|Thriller,522.0,2007-08-14 17:54:57
5433,Drama|Thriller,139.0,2007-08-17 18:44:33
5434,Comedy|Romance,,
5436,Drama,,
5438,Drama,871.0,2006-01-16 20:41:52
5439,Drama,,
5442,Drama|Musical,,
5463,Action|Crime,,
5467,Drama|Thriller,,
5468,Crime|Drama,,
5469,Thriller,,
5471,Comedy|Thriller,,
5477,Comedy|Crime,417.0,2006-02-09 15:58:24
5477,Comedy|Crime,116.0,2007-02-19 20:11:33
5478,Comedy|Crime,,
5482,Comedy|Drama,26.0,2006-01-23 11:00:26
5482,Comedy|Drama,731.0,2007-12-01 17:08:42
5482,Comedy|Drama,731.0,2006-09-19 23:25:13
5482,Comedy|Drama,26.0,2007-05-08 20:39:27
5512,Action|Sci-Fi|Thriller,,
5515,Action|Thriller,587.0,2007-12-31 12:44:14
5518,Drama,,
5520,Comedy|Drama|Romance,141.0,2008-03-03 11:17:59
5520,Comedy|Drama|Romance,118.0,2006-12-03 06:30:07
5520,Comedy|Drama|Romance,909.0,2006-07-22 16:09:21
5520,Comedy|Drama|Romance,118.0,2006-02-06 17:57:39
5520,Comedy|Drama|Romance,909.0,2006-04-21 10:56:51
5520,Comedy|Drama|Romance,909.0,2006-08-11 10:46:47
5520,Comedy|Drama|Romance,727.0,2006-09-19 23:31:17
5520,Comedy|Drama|Romance,118.0,2006-10-06 11:00:10
5520,Comedy|Drama|Romance,118.0,2006-07-04 00:48:19
5520,Comedy|Drama|Romance,118.0,2006-02-25 14:10:12
5520,Comedy|Drama|Romance,905.0,2008-12-28 12:49:06
5520,Comedy|Drama|Romance,909.0,2006-02-14 17:15:51
5523,Comedy|Romance,439.0,2006-01-17 12:44:49
5523,Comedy|Romance,450.0,2007-12-08 13:28:01
5523,Comedy|Romance,863.0,2007-03-20 08:49:50
5523,Comedy|Romance,863.0,2007-08-14 23:21:48
5523,Comedy|Romance,1003.0,2007-08-01 19:58:00
5523,Comedy|Romance,201.0,2007-08-14 17:56:38
5523,Comedy|Romance,863.0,2007-08-17 19:56:52
5525,Comedy|Drama|Romance,,
5526,Drama,,
5527,Comedy|Romance,,
5528,Drama|Romance,,
5530,Crime|Drama,,
5531,Action|Comedy|Drama,,
5532,Animation|Children|Musical,,
5533,Crime|Mystery|Thriller,903.0,2006-05-27 04:15:50
5533,Crime|Mystery|Thriller,824.0,2006-11-08 05:39:37
5533,Crime|Mystery|Thriller,489.0,2006-02-04 06:31:24
5533,Crime|Mystery|Thriller,144.0,2007-09-17 13:52:46
5533,Crime|Mystery|Thriller,489.0,2007-01-03 10:36:36
5533,Crime|Mystery|Thriller,903.0,2007-11-26 19:25:34
5533,Crime|Mystery|Thriller,489.0,2006-05-26 14:36:23
5533,Crime|Mystery|Thriller,730.0,2006-09-23 19:16:44
5533,Crime|Mystery|Thriller,489.0,2006-05-01 04:22:07
5533,Crime|Mystery|Thriller,849.0,2006-07-10 15:24:16
5533,Crime|Mystery|Thriller,824.0,2008-12-20 04:49:32
5533,Crime|Mystery|Thriller,730.0,2007-03-06 13:43:12
5533,Crime|Mystery|Thriller,489.0,2006-02-04 02:55:01
5533,Crime|Mystery|Thriller,489.0,2006-10-25 09:47:42
5534,Drama,,
5535,Drama,,
5536,Drama,150.0,2006-01-23 11:00:02
5536,Drama,339.0,2008-08-01 09:02:11
5537,Drama,,
5539,Comedy,,
5559,Drama,,
5567,Romance,507.0,2007-11-20 20:20:16
5570,Drama|Fantasy,,
5571,Drama,,
5572,Documentary,315.0,2006-11-13 12:13:24
5572,Documentary,315.0,2006-11-27 03:48:53
5572,Documentary,315.0,2006-01-08 19:35:28
5572,Documentary,835.0,2007-03-19 08:14:29
5572,Documentary,315.0,2006-12-20 14:13:31
5572,Documentary,818.0,2007-10-23 09:59:21
5572,Documentary,800.0,2007-03-07 05:56:16
5572,Documentary,800.0,2006-03-05 09:01:55
5572,Documentary,482.0,2006-12-28 14:14:50
5572,Documentary,315.0,2006-05-11 21:45:37
5572,Documentary,978.0,2008-05-31 08:48:45
5572,Documentary,1096.0,2006-01-15 10:02:28
5572,Documentary,315.0,2007-08-15 00:19:56
5572,Documentary,315.0,2007-08-04 10:42:54
5572,Documentary,818.0,2006-02-12 11:43:21
5573,Comedy|Documentary,,
5576,Comedy|Drama|Romance|Thriller,829.0,2007-02-11 02:35:03
5576,Comedy|Drama|Romance|Thriller,719.0,2006-09-16 13:04:54
5576,Comedy|Drama|Romance|Thriller,863.0,2006-01-15 01:56:43
5576,Comedy|Drama|Romance|Thriller,719.0,2007-06-21 17:46:34
5578,Comedy|Romance,,
5580,Drama|Thriller,305.0,2008-04-03 02:50:12
5583,Crime|Drama,135.0,2007-07-24 12:22:47
5584,Documentary,800.0,2006-03-05 09:00:30
5586,Children|Fantasy,,
5588,Comedy|Drama,,
5686,Documentary,,
5687,Horror,,
5688,Action|Comedy,842.0,2007-12-14 23:37:20
5688,Action|Comedy,111.0,2008-09-12 07:02:25
5688,Action|Comedy,111.0,2007-08-12 07:12:54
5689,Action|Drama,,
5691,Comedy|Drama,1117.0,2008-07-27 00:30:17
5692,Comedy|War,271.0,2007-02-27 13:54:37
5694,Drama|Romance,134.0,2007-12-15 04:45:22
5694,Drama|Romance,508.0,2006-05-26 08:01:47
5694,Drama|Romance,75.0,2006-01-23 10:59:41
5694,Drama|Romance,135.0,2007-07-24 12:27:27
5694,Drama|Romance,754.0,2006-07-07 10:06:10
5694,Drama|Romance,366.0,2006-01-23 13:32:49
5694,Drama|Romance,728.0,2006-09-27 22:16:32
5694,Drama|Romance,133.0,2007-08-12 07:40:23
5694,Drama|Romance,75.0,2006-01-20 10:33:04
5694,Drama|Romance,732.0,2006-09-23 21:55:36
5695,Comedy|Drama,282.0,2007-03-07 09:37:16
5696,Drama|Sci-Fi,,
5701,Comedy,,
5706,Action|Adventure|Comedy|Crime,111.0,2007-07-07 17:59:27
5708,Drama,,
5710,Comedy|Drama,,
5712,Crime|Thriller,727.0,2006-09-19 23:43:19
5713,Drama,507.0,2007-11-20 20:17:24
5713,Drama,755.0,2006-07-07 10:02:36
5713,Drama,729.0,2006-09-23 22:31:32
5713,Drama,755.0,2008-04-19 22:07:55
5715,Drama|Romance,556.0,2007-11-15 12:14:01
5715,Drama|Romance,835.0,2008-01-26 18:41:37
5718,Action|Crime|Thriller,,
5720,Drama,431.0,2007-05-13 22:16:07
5720,Drama,1096.0,2006-01-15 09:57:59
5722,Drama,,
5723,Documentary,685.0,2006-01-23 11:03:39
5723,Documentary,776.0,2007-04-30 13:56:13
5727,Action|Drama|Thriller,,
5732,Comedy|Drama|Romance,178.0,2006-04-20 15:08:52
5734,Action|Crime|Thriller,,
5735,Drama,847.0,2008-05-04 03:45:42
5735,Drama,818.0,2006-02-15 18:25:02
5736,Action|Horror,1106.0,2007-07-16 19:23:52
5736,Action|Horror,1106.0,2006-12-22 02:34:06
5773,Thriller,824.0,2006-06-06 19:55:20
5775,Action|Adventure|Thriller,151.0,2006-01-17 13:29:29
5775,Action|Adventure|Thriller,573.0,2007-03-16 15:23:11
5775,Action|Adventure|Thriller,151.0,2006-01-17 14:06:15
5775,Action|Adventure|Thriller,682.0,2007-11-26 19:37:13
5775,Action|Adventure|Thriller,151.0,2006-01-27 20:37:54
5775,Action|Adventure|Thriller,682.0,2007-05-12 12:36:49
5775,Action|Adventure|Thriller,573.0,2006-01-14 22:30:51
5775,Action|Adventure|Thriller,151.0,2006-06-30 10:15:52
5775,Action|Adventure|Thriller,304.0,2006-10-23 16:48:20
5775,Action|Adventure|Thriller,573.0,2008-06-17 18:30:55
5775,Action|Adventure|Thriller,151.0,2008-04-09 11:50:22
5775,Action|Adventure|Thriller,573.0,2006-01-27 23:23:18
5775,Action|Adventure|Thriller,1034.0,2008-06-18 02:32:45
5775,Action|Adventure|Thriller,406.0,2006-09-28 09:57:22
5775,Action|Adventure|Thriller,151.0,2006-01-20 04:46:12
5775,Action|Adventure|Thriller,573.0,2006-02-04 03:01:54
5775,Action|Adventure|Thriller,151.0,2006-01-13 11:02:02
5777,Comedy,,
5782,Action|Adventure|Crime|Thriller,,
5783,Drama|Romance|Sci-Fi,107.0,2006-10-30 19:44:10
5783,Drama|Romance|Sci-Fi,887.0,2006-11-11 11:51:27
5783,Drama|Romance|Sci-Fi,45.0,2007-01-30 05:02:59
5783,Drama|Romance|Sci-Fi,729.0,2006-09-20 23:56:37
5783,Drama|Romance|Sci-Fi,521.0,2006-01-18 20:09:36
5783,Drama|Romance|Sci-Fi,107.0,2008-01-12 11:02:02
5784,Adventure|Animation|Children|Sci-Fi,107.0,2008-04-02 22:35:47
5784,Adventure|Animation|Children|Sci-Fi,309.0,2006-11-08 06:01:39
5784,Adventure|Animation|Children|Sci-Fi,844.0,2006-06-29 12:11:31
5784,Adventure|Animation|Children|Sci-Fi,784.0,2007-07-02 16:17:12
5784,Adventure|Animation|Children|Sci-Fi,1044.0,2007-05-18 02:26:38
5785,Horror|Thriller,,
5792,Comedy|Drama,107.0,2007-02-16 15:00:31
5792,Comedy|Drama,238.0,2007-03-06 14:22:47
5792,Comedy|Drama,412.0,2008-05-14 13:02:49
5802,Comedy,,
5805,Action|Sci-Fi|Thriller,331.0,2007-12-23 18:25:10
5805,Action|Sci-Fi|Thriller,331.0,2008-09-07 23:59:30
5805,Action|Sci-Fi|Thriller,54.0,2007-09-11 18:24:17
5805,Action|Sci-Fi|Thriller,336.0,2006-04-19 13:46:41
5805,Action|Sci-Fi|Thriller,336.0,2007-01-30 04:16:14
5805,Action|Sci-Fi|Thriller,336.0,2008-09-01 17:01:17
5805,Action|Sci-Fi|Thriller,336.0,2006-04-25 14:50:15
5805,Action|Sci-Fi|Thriller,380.0,2008-06-02 06:42:04
5805,Action|Sci-Fi|Thriller,336.0,2006-07-25 08:57:26
5805,Action|Sci-Fi|Thriller,276.0,2008-11-09 17:01:12
5805,Action|Sci-Fi|Thriller,336.0,2006-09-09 08:34:28
5805,Action|Sci-Fi|Thriller,331.0,2008-03-30 11:30:22
5805,Action|Sci-Fi|Thriller,54.0,2008-01-07 15:13:09
5805,Action|Sci-Fi|Thriller,336.0,2006-10-18 11:15:48
5806,Drama,,
5842,Comedy|Drama|Musical|Romance,227.0,2007-12-16 03:55:11
5842,Comedy|Drama|Musical|Romance,684.0,2007-03-05 11:56:34
5844,Comedy|Romance,,
5845,Action|Drama|Sci-Fi|Thriller,942.0,2007-10-17 04:26:53
5845,Action|Drama|Sci-Fi|Thriller,964.0,2006-05-25 09:25:05
5845,Action|Drama|Sci-Fi|Thriller,111.0,2007-05-11 03:58:48
5845,Action|Drama|Sci-Fi|Thriller,964.0,2007-06-06 17:35:54
5845,Action|Drama|Sci-Fi|Thriller,964.0,2007-03-28 14:50:07
5845,Action|Drama|Sci-Fi|Thriller,406.0,2006-09-28 09:53:41
5845,Action|Drama|Sci-Fi|Thriller,942.0,2008-03-27 17:21:42
5846,Comedy|Drama,855.0,2008-10-26 17:28:07
5846,Comedy|Drama,323.0,2006-02-16 21:25:54
5846,Comedy|Drama,296.0,2006-01-23 18:37:26
5846,Comedy|Drama,732.0,2006-09-20 13:56:07
5846,Comedy|Drama,286.0,2007-07-07 17:31:10
5846,Comedy|Drama,323.0,2006-05-28 04:29:38
5846,Comedy|Drama,877.0,2006-02-03 08:42:13
5848,Drama,,
5852,Drama,325.0,2007-02-16 21:31:52
5855,Crime|Drama,575.0,2006-01-16 09:17:14
5855,Crime|Drama,705.0,2006-04-19 05:31:58
5855,Crime|Drama,806.0,2006-05-05 17:19:35
5856,Drama,305.0,2008-04-02 22:55:21
5856,Drama,821.0,2008-05-18 15:40:25
5857,Crime|Drama,705.0,2008-01-23 21:42:36
5857,Crime|Drama,422.0,2008-06-08 09:33:03
5857,Crime|Drama,1047.0,2006-01-25 21:52:55
5857,Crime|Drama,1085.0,2006-01-12 15:30:34
5857,Crime|Drama,704.0,2007-12-17 11:26:04
5857,Crime|Drama,155.0,2006-02-21 14:30:09
5857,Crime|Drama,155.0,2007-12-19 11:03:13
5857,Crime|Drama,730.0,2006-09-27 00:01:30
5857,Crime|Drama,730.0,2007-03-06 13:45:28
5857,Crime|Drama,1085.0,2006-08-13 22:21:42
5857,Crime|Drama,424.0,2006-05-17 18:59:19
5858,Comedy|Romance,863.0,2007-03-20 08:43:58
5860,Crime|Drama|Thriller,475.0,2007-02-16 20:59:09
5860,Crime|Drama|Thriller,1089.0,2008-04-19 22:14:53
5890,Crime|Drama,268.0,2006-11-28 04:01:43
5890,Crime|Drama,268.0,2006-01-23 10:58:57
5890,Crime|Drama,415.0,2006-02-07 11:19:41
5890,Crime|Drama,417.0,2006-02-21 14:29:58
5890,Crime|Drama,134.0,2006-08-30 12:47:48
5890,Crime|Drama,1047.0,2006-05-09 21:31:02
5890,Crime|Drama,268.0,2006-05-11 22:45:08
5890,Crime|Drama,387.0,2008-03-01 15:08:16
5890,Crime|Drama,469.0,2006-09-18 14:14:02
5890,Crime|Drama,603.0,2007-05-21 12:06:21
5890,Crime|Drama,415.0,2007-06-22 19:38:52
5890,Crime|Drama,268.0,2006-07-28 16:10:23
5890,Crime|Drama,268.0,2006-01-17 05:30:31
5890,Crime|Drama,1047.0,2006-01-12 14:37:12
5891,Children|Comedy|Fantasy,,
5895,Adventure|Drama,,
5897,Crime|Drama,727.0,2007-02-17 01:55:36
5897,Crime|Drama,727.0,2006-09-20 15:28:54
5903,Drama,312.0,2006-07-10 09:10:03
5903,Drama,331.0,2008-05-15 00:54:24
5904,Action|Comedy|Drama,305.0,2008-04-03 02:10:23
5904,Action|Comedy|Drama,1019.0,2006-01-26 13:24:18
5904,Action|Comedy|Drama,133.0,2007-04-28 17:44:33
5906,Comedy|Documentary,,
5907,Comedy|Romance,,
5911,Action|Comedy|Drama,,
5912,Crime|Drama,,
5914,Action|Comedy,,
5915,Action|Comedy,230.0,2006-01-15 02:53:45
5941,Horror|Thriller,,
5942,Drama,515.0,2006-03-13 20:56:18
5958,Action|Crime|Drama,672.0,2007-05-05 03:53:21
5959,Horror|Thriller,456.0,2006-11-30 20:15:23
5959,Horror|Thriller,926.0,2008-03-21 17:13:47
5959,Horror|Thriller,505.0,2006-01-12 15:03:38
5959,Horror|Thriller,1085.0,2006-05-12 08:52:41
5959,Horror|Thriller,1085.0,2008-06-17 18:32:53
5959,Horror|Thriller,1085.0,2006-02-02 07:08:53
5962,Drama|War,,
5963,Documentary,505.0,2008-12-07 19:03:57
5964,Drama|Horror,,
6055,Comedy|Romance,,
6056,Comedy|Romance,450.0,2006-03-22 06:39:57
6056,Comedy|Romance,450.0,2008-06-17 18:35:44
6056,Comedy|Romance,450.0,2006-09-25 19:29:32
6057,Action|Adventure|Comedy,350.0,2006-01-26 13:28:21
6057,Action|Adventure|Comedy,170.0,2008-01-03 09:13:35
6057,Action|Adventure|Comedy,719.0,2007-09-08 21:55:38
6058,Action|Crime|Fantasy,232.0,2006-03-15 06:08:14
6058,Action|Crime|Fantasy,501.0,2007-06-11 10:36:50
6058,Action|Crime|Fantasy,989.0,2007-05-14 14:06:22
6058,Action|Crime|Fantasy,285.0,2006-10-23 17:14:41
6058,Action|Crime|Fantasy,989.0,2006-01-12 19:10:13
6058,Action|Crime|Fantasy,232.0,2006-10-05 05:12:37
6058,Action|Crime|Fantasy,632.0,2007-08-02 11:27:09
6058,Action|Crime|Fantasy,232.0,2007-08-10 20:43:48
6058,Action|Crime|Fantasy,232.0,2007-08-17 18:44:57
6058,Action|Crime|Fantasy,19.0,2007-08-18 09:53:13
6058,Action|Crime|Fantasy,989.0,2007-08-23 07:17:30
6058,Action|Crime|Fantasy,97.0,2007-08-26 16:33:16
6060,Drama|Romance,26.0,2006-01-26 13:23:51
6063,Adventure|Drama,351.0,2007-02-16 03:43:14
6066,Drama|Romance,,
6087,Action|Drama|War,509.0,2006-02-23 08:44:05
6089,Comedy,416.0,2006-01-15 23:39:49
6089,Comedy,1071.0,2006-02-09 14:32:26
6089,Comedy,418.0,2007-11-26 19:30:17
6089,Comedy,732.0,2006-09-19 23:21:30
6089,Comedy,416.0,2006-07-18 17:02:55
6089,Comedy,416.0,2006-05-12 09:09:13
6089,Comedy,829.0,2006-11-10 21:56:26
6089,Comedy,227.0,2008-12-17 17:04:42
6089,Comedy,505.0,2008-04-28 23:00:50
6089,Comedy,416.0,2006-06-19 08:08:00
6089,Comedy,418.0,2007-08-26 15:12:43
6090,Drama|Thriller,,
6094,Comedy|Drama|Thriller,445.0,2006-01-19 20:10:05
6097,Action|Crime|Thriller,,
6098,Drama|Mystery,645.0,2006-01-26 13:29:11
6098,Drama|Mystery,312.0,2007-02-22 04:25:43
6113,Comedy,,
6114,Action|Drama|Thriller,1096.0,2006-11-09 08:51:08
6116,Drama,612.0,2006-04-14 14:42:10
6116,Drama,612.0,2006-10-06 13:43:15
6119,Adventure|Comedy|Drama|Romance,935.0,2007-09-09 03:36:06
6119,Adventure|Comedy|Drama|Romance,279.0,2007-09-10 17:10:18
6119,Adventure|Comedy|Drama|Romance,935.0,2007-09-10 19:42:23
6119,Adventure|Comedy|Drama|Romance,959.0,2007-09-10 19:45:52
6119,Adventure|Comedy|Drama|Romance,400.0,2006-11-24 18:04:16
6119,Adventure|Comedy|Drama|Romance,1035.0,2006-01-14 08:58:29
6119,Adventure|Comedy|Drama|Romance,935.0,2006-01-23 10:58:22
6119,Adventure|Comedy|Drama|Romance,935.0,2006-02-21 15:58:51
6119,Adventure|Comedy|Drama|Romance,464.0,2006-01-29 20:59:51
6119,Adventure|Comedy|Drama|Romance,479.0,2007-01-01 18:03:01
6119,Adventure|Comedy|Drama|Romance,417.0,2007-11-04 21:36:12
6119,Adventure|Comedy|Drama|Romance,608.0,2007-05-01 13:08:03
6119,Adventure|Comedy|Drama|Romance,599.0,2006-02-17 13:08:10
6119,Adventure|Comedy|Drama|Romance,763.0,2006-01-19 13:33:54
6119,Adventure|Comedy|Drama|Romance,935.0,2009-01-02 20:47:42
6119,Adventure|Comedy|Drama|Romance,935.0,2006-01-20 07:21:37
6119,Adventure|Comedy|Drama|Romance,608.0,2007-06-22 08:53:03
6119,Adventure|Comedy|Drama|Romance,935.0,2006-01-13 18:46:39
6119,Adventure|Comedy|Drama|Romance,807.0,2006-09-10 13:48:38
6119,Adventure|Comedy|Drama|Romance,541.0,2006-09-25 09:04:35
6119,Adventure|Comedy|Drama|Romance,479.0,2008-06-24 23:40:42
6119,Adventure|Comedy|Drama|Romance,400.0,2007-07-31 16:44:18
6119,Adventure|Comedy|Drama|Romance,959.0,2007-08-07 16:41:32
6119,Adventure|Comedy|Drama|Romance,959.0,2007-08-08 13:19:47
6119,Adventure|Comedy|Drama|Romance,469.0,2007-08-10 13:48:19
6119,Adventure|Comedy|Drama|Romance,543.0,2007-08-12 15:51:24
6119,Adventure|Comedy|Drama|Romance,1017.0,2007-08-13 16:43:52
6119,Adventure|Comedy|Drama|Romance,935.0,2007-08-18 03:03:06
6121,Horror,849.0,2007-02-04 18:25:28
6122,Comedy|Drama|Mystery,,
6123,Drama,594.0,2006-02-11 10:05:33
6123,Drama,727.0,2006-09-19 23:40:58
6123,Drama,727.0,2007-03-05 15:11:28
6151,Comedy|Horror|Sci-Fi,548.0,2008-07-07 19:26:01
6151,Comedy|Horror|Sci-Fi,44.0,2008-09-10 06:48:59
6152,Animation|Children,309.0,2006-12-09 16:04:16
6163,Drama|Thriller,,
6165,Comedy,417.0,2006-02-09 15:56:43
6166,Comedy|Drama|Romance,687.0,2008-10-06 20:16:13
6167,Drama|Thriller,283.0,2006-04-10 09:56:35
6168,Comedy|Drama|Romance,26.0,2006-01-26 13:27:41
6168,Comedy|Drama|Romance,30.0,2007-03-06 07:04:25
6169,Documentary,202.0,2006-05-30 18:34:29
6181,Drama|Thriller,268.0,2006-01-26 13:27:29
6184,Comedy|Documentary,,
6185,Drama,,
6187,Comedy,824.0,2006-01-16 08:22:06
6187,Comedy,777.0,2006-08-01 19:25:11
6187,Comedy,417.0,2006-02-09 14:54:17
6188,Crime|Drama,422.0,2006-01-26 13:24:04
6188,Crime|Drama,1020.0,2007-02-16 21:06:35
6189,Documentary|IMAX,983.0,2007-11-26 01:38:03
6190,Horror,729.0,2006-09-20 14:35:32
6190,Horror,223.0,2006-07-04 10:28:13
6192,Drama,,
6193,Drama|Romance,,
6194,Action|Adventure|Sci-Fi,,
6198,Comedy|Crime,,
6206,Documentary,,
6222,Crime|Drama|Thriller,248.0,2007-12-14 23:13:38
6222,Crime|Drama|Thriller,1050.0,2007-11-27 08:27:05
6222,Crime|Drama|Thriller,789.0,2006-01-17 08:41:25
6223,Crime|Horror|Mystery|Thriller,1050.0,2007-02-09 03:17:51
6223,Crime|Horror|Mystery|Thriller,824.0,2006-05-05 16:54:20
6223,Crime|Horror|Mystery|Thriller,1050.0,2008-08-04 15:14:59
6223,Crime|Horror|Mystery|Thriller,824.0,2006-01-16 08:29:11
6223,Crime|Horror|Mystery|Thriller,824.0,2007-02-14 18:47:54
6223,Crime|Horror|Mystery|Thriller,267.0,2006-03-17 12:00:42
6223,Crime|Horror|Mystery|Thriller,1099.0,2006-04-13 07:05:34
6223,Crime|Horror|Mystery|Thriller,1050.0,2007-04-01 10:28:59
6223,Crime|Horror|Mystery|Thriller,1050.0,2007-09-27 10:28:02
6224,Comedy|Drama,,
6226,Crime|Drama|Thriller,,
6229,Drama,,
6230,Crime|Drama,,
6231,Comedy|Documentary,952.0,2006-11-09 12:55:58
6231,Comedy|Documentary,952.0,2006-01-23 11:10:07
6231,Comedy|Documentary,952.0,2007-06-30 10:49:30
6231,Comedy|Documentary,952.0,2007-11-04 21:08:17
6231,Comedy|Documentary,315.0,2006-03-09 15:57:43
6231,Comedy|Documentary,239.0,2007-07-07 17:14:11
6231,Comedy|Documentary,952.0,2008-05-28 11:15:30
6231,Comedy|Documentary,952.0,2007-05-31 07:20:37
6234,Drama,503.0,2007-11-26 05:55:49
6237,Crime|Drama|Thriller,25.0,2006-12-24 15:15:16
6237,Crime|Drama|Thriller,421.0,2006-01-26 13:27:24
6237,Crime|Drama|Thriller,421.0,2006-04-26 09:53:12
6237,Crime|Drama|Thriller,421.0,2006-07-26 14:57:51
6238,Children|Comedy,,
6243,Drama|Romance,,
6261,Comedy|Romance,229.0,2006-11-10 21:42:24
6262,Documentary,315.0,2006-03-09 16:51:10
6263,Comedy,,
6266,Comedy,442.0,2007-08-30 12:21:56
6266,Comedy,364.0,2007-08-31 04:47:02
6266,Comedy,417.0,2007-09-03 09:24:25
6266,Comedy,445.0,2007-09-05 10:07:01
6266,Comedy,991.0,2007-09-10 19:48:06
6266,Comedy,847.0,2006-01-15 18:31:16
6266,Comedy,417.0,2006-02-07 16:15:47
6266,Comedy,847.0,2008-07-04 20:53:06
6266,Comedy,442.0,2008-05-07 09:47:16
6266,Comedy,847.0,2008-06-24 23:40:04
6266,Comedy,442.0,2007-08-02 11:23:48
6266,Comedy,230.0,2007-08-05 19:58:47
6266,Comedy,215.0,2007-08-08 09:00:55
6266,Comedy,847.0,2007-08-08 09:27:35
6266,Comedy,417.0,2007-08-08 17:44:48
6266,Comedy,417.0,2007-08-09 13:27:56
6266,Comedy,417.0,2007-08-12 15:13:29
6266,Comedy,442.0,2007-08-17 01:57:04
6266,Comedy,529.0,2007-08-17 19:50:12
6266,Comedy,230.0,2007-08-17 21:44:09
6266,Comedy,442.0,2007-08-18 06:12:03
6266,Comedy,230.0,2007-08-19 17:53:00
6266,Comedy,230.0,2007-08-20 17:12:29
6266,Comedy,887.0,2007-08-21 08:17:35
6266,Comedy,230.0,2007-08-21 12:09:53
6266,Comedy,1071.0,2007-08-23 11:23:25
6266,Comedy,1035.0,2007-08-23 12:04:06
6266,Comedy,230.0,2007-09-03 08:12:06
6268,Documentary,,
6269,Comedy|Drama,,
6270,Adventure|Animation|Children|Comedy,1007.0,2007-12-15 23:34:50
6270,Adventure|Animation|Children|Comedy,785.0,2006-01-17 12:17:41
6270,Adventure|Animation|Children|Comedy,785.0,2006-11-08 05:43:39
6270,Adventure|Animation|Children|Comedy,64.0,2006-11-13 12:13:12
6270,Adventure|Animation|Children|Comedy,785.0,2006-02-04 17:00:09
6270,Adventure|Animation|Children|Comedy,309.0,2006-02-09 15:34:42
6270,Adventure|Animation|Children|Comedy,397.0,2006-01-23 11:06:33
6270,Adventure|Animation|Children|Comedy,785.0,2006-01-17 14:08:59
6270,Adventure|Animation|Children|Comedy,748.0,2006-03-13 14:46:03
6270,Adventure|Animation|Children|Comedy,785.0,2006-12-29 12:13:20
6270,Adventure|Animation|Children|Comedy,785.0,2007-01-04 04:36:15
6270,Adventure|Animation|Children|Comedy,734.0,2006-02-06 17:49:11
6270,Adventure|Animation|Children|Comedy,785.0,2006-02-09 08:40:37
6270,Adventure|Animation|Children|Comedy,417.0,2006-02-09 15:40:48
6270,Adventure|Animation|Children|Comedy,536.0,2007-02-22 04:21:03
6270,Adventure|Animation|Children|Comedy,64.0,2006-02-15 21:18:59
6270,Adventure|Animation|Children|Comedy,785.0,2006-02-07 20:27:39
6270,Adventure|Animation|Children|Comedy,1072.0,2006-02-21 13:38:10
6270,Adventure|Animation|Children|Comedy,785.0,2006-05-30 00:14:45
6270,Adventure|Animation|Children|Comedy,734.0,2007-04-24 03:30:28
6270,Adventure|Animation|Children|Comedy,643.0,2006-01-13 10:54:03
